,Retail and Food Services Sales,Commercial_Credit_Index,Real personal consumption expenditures,Real Personal Income,Consumer_Credit_Index,Total Business Inventories,Real personal income ex transfer receipts,Avg_Hourly_Earnings_Employment,Real Manu. and Trade Industries Sales,Securities in Bank Credit at All Commercial Banks,CPI : All Items,Un lled Orders for Durable Goods,Real M2 Money Stock,Personal Cons. Expend.: Chain Index,PPI_Index,New Orders for Durable Goods,IP Index,Stock_Market_Performance_Index,Civilian Employment,IP_Prod_Equipment_Index,Civilian Labor Force,IP_Materials_Index,IP: Fuels,IP_Final_Products_Index,Tertiary_Sector_Index,Public_Sector_Employment,Monetary_Aggregates_Index,IP: Consumer_Goods_Index,Consumer_Spending_Index,"Crude Oil, spliced WTI and Cushing",Banking_Reserves_Index,Average Duration of Unemployment (Weeks),Help-Wanted Index for United States,Avg_weekly_hours_Employment,Canada / U.S. Foreign Exchange Rate,Nonrevolving consumer credit to Personal Income,Spread_Index,Initial Claims,Ratio of Help Wanted/No. Unemployed,Civilian Unemployment Rate,New Private Housing Permits (SAAR),Primary_Sector_Employment,Stock_Market_Valuation_Index,Credit_Market_Index,Housing Starts: Total New Privately Owned,Capacity Utilization: Manufacturing,Short_Term_Rate_Index,Long_Term_Rate_Index,U.S. / U.K. Foreign Exchange Rate,Secondary_Sector_Employment,Switzerland / U.S. Foreign Exchange Rate,Japan / U.S. Foreign Exchange Rate,Total Business: Inventories to Sales Ratio,PCE
1979-01-01,-0.7809741473349651,-0.7851315706900812,-0.7352545730886912,-0.7369567973330474,-0.8064061603585225,-0.7510528942886373,-0.6997430275785815,-0.7139725189386948,-0.6325161025814705,-0.7272156260638846,-0.8111669614675058,-0.6438821380858494,-0.5942623820396138,-0.7882707032533439,-0.5436124248850076,-0.5768747893699959,-0.5615431751401998,-0.70993954732605,-0.5478705145124025,-0.6240564485604988,-0.556383774527466,-0.4302319127151569,0.0526671244237628,-0.5925706793368528,-2.5842014650116054,-0.3639907266486842,-0.5633829872864707,-0.4565748433407403,-1.6723634782763743,-0.5586858855190305,-0.5284205451236436,-0.7742830739305718,0.3903342211489092,-0.1666126117084838,-0.1922025747661745,-0.0365465490072854,-0.842482571809794,0.0180135975707606,0.4388784417188431,-0.0622891674833823,0.8964681346151464,1.6114741805891246,0.360615656580416,0.006067610000746,1.1510899565351105,1.2105786911549703,1.531179849077096,1.2686550684745284,0.3597649696054485,3.932654815360788,-0.3480809284493039,0.1198694137878668,-0.0835642560949603,-0.8039792162689202
1979-04-01,-0.7708193473156565,-0.7693076143462547,-0.7332404984963858,-0.7138882578891986,-0.8175750492866999,-0.7255396582395661,-0.7151278784740533,-0.6960432173524655,-0.6495225407550197,-0.7247253925445515,-0.7842759811910027,-0.6131619872747871,-0.6007205368481484,-0.7571651899128037,-0.5182102760702444,-0.6370581934965361,-0.5665006263031329,-0.7243690843657717,-0.5400827751275871,-0.6237971920407258,-0.5557526218068571,-0.4277782679031641,0.0914961748708272,-0.5985453161183759,-2.468327478892304,-0.3453268374076659,-0.5548927092951397,-0.4985873468149769,-1.5559730084545638,-0.4483652942691988,-0.5114691636229207,-0.9506708350891804,0.4211404110199133,-0.617007963918736,-0.1034159962427345,-0.0300136238723955,-1.4330918471008771,0.0294478311726855,0.5257799373770243,-0.1229391463487805,0.6881486610407515,1.712219162644873,0.3635190392067583,0.0054257182336917,1.3036005375124944,1.027156028334694,1.4231544536633622,1.1187733493501462,0.4739850970835057,4.143710119613503,-0.3309295436025283,0.2264351216702331,0.119127176352112,-0.798830746278994
1979-07-01,-0.7502311568619079,-0.7517150014542254,-0.7215350183195488,-0.6986299937559368,-0.8180994503568066,-0.706566700004999,-0.7080672651014053,-0.6761764231464514,-0.662526417297013,-0.7205938332675912,-0.757786497518697,-0.5932268614209422,-0.6062926714913549,-0.7311361818654802,-0.4777299830911287,-0.639390470687724,-0.5871256760198742,-0.7321452997199498,-0.5174932586661763,-0.6290592788941602,-0.5223454951291986,-0.4580233896053268,0.0189793580687326,-0.5999393642757852,-2.412877571892188,-0.3205053001601111,-0.5455178901989054,-0.5406456170634286,-1.4521814734451417,-0.1292841995773778,-0.5209058641098813,-0.9371025457692874,0.5042071015649422,-0.732249855676227,-0.1338882242397899,-0.0515302607915563,-1.262735263993925,0.1769494446375171,0.5071385308253318,-0.0016391886179835,0.6829406742013915,1.8976094971152824,0.287923457086562,-0.0770747332180598,1.0204729995031014,0.7179047799945819,1.847748792038728,1.3796927573898066,0.6517769623601418,4.023203115612355,-0.4080219420143491,0.2612098590503755,0.1325683140266228,-0.7899537832419293
1979-10-01,-0.74300041495009,-0.7467779304434198,-0.724480136220768,-0.700993828369019,-0.7893059163583014,-0.6954961019650923,-0.7139405224481679,-0.6608592492643754,-0.6752182284032151,-0.7185594920289133,-0.726460690265077,-0.577881473451586,-0.6284945516715956,-0.7035501912378287,-0.4330052238560916,-0.6597909485604173,-0.5837500398026896,-0.7220478013979067,-0.5039533115266427,-0.6305892871674663,-0.5042363988394234,-0.4520190610190716,-0.0596148483913676,-0.6010110039835677,-2.3156007452566545,-0.3105206985123296,-0.5401033427607353,-0.5541376783618324,-1.3195941021867337,0.0064949896531842,-0.5047721677067686,-0.8963976778096083,0.3523765943435649,-0.9121696221609537,-0.1668717313280599,-0.0304646973513401,-2.304093551253646,0.4193551969983254,0.3264283273945333,0.0590107902474146,-0.3169927989557044,2.035259806372813,0.3345390953007349,0.0962325217236009,0.1067956443303554,0.6751633867535943,2.365579184443096,1.7841920773361966,0.6587843690033666,3.846743008450044,-0.406487691933209,0.4367265889657343,0.2530336781387565,-0.7809840263258058
1980-01-01,-0.7504578098923839,-0.737347986685645,-0.7327997066354894,-0.7016510239277829,-0.7764377580589226,-0.6836130459194666,-0.7109318061225495,-0.641082774038328,-0.7092615568331841,-0.715916324533115,-0.6882020913222017,-0.5547436434612492,-0.6517287809029294,-0.6664270039574959,-0.4084639919075223,-0.6373184881902548,-0.5804001315333633,-0.7150481723412454,-0.5137730312996976,-0.6295906864637264,-0.4984986699048648,-0.4715900188617942,-0.2366385911746153,-0.5930375925137507,-2.236062662285155,-0.2850570129323573,-0.5289770738507393,-0.5764331195861945,-1.1179879262150316,0.1931913748452071,-0.4943221205801769,-0.8692610991698225,0.1955950923214904,-1.2652615905606883,-0.1576167491162904,-0.1065115454949193,-2.349313972001446,0.4513710510837153,0.0668921176255519,0.2409607268436098,-1.0096550485905678,2.1791519700579585,0.4313095375931626,0.3951739200269179,-1.0744463113484448,0.4944357674118442,3.3579153857270563,2.7353157685899783,0.6923838724999994,3.664906127206179,-0.2946261883561892,0.5138066647090461,0.3510347195197354,-0.771460448186336
1980-04-01,-0.7444142577802677,-0.7400762787845528,-0.7457759539893458,-0.7055737226341638,-0.7679317210358269,-0.6621224017136976,-0.7161455914538274,-0.6176957797669085,-0.7553895484287623,-0.7097531917321324,-0.6578983373357024,-0.5584601568282969,-0.6534714997474667,-0.6419933729969045,-0.3833440816401215,-0.722299070564387,-0.6830944857232504,-0.7009826877371197,-0.5438266718560703,-0.7007079490161062,-0.4867286614104262,-0.6083076134312457,-0.4356388854868109,-0.6580090717936217,-2.306569741633019,-0.2588051305204082,-0.5070927460059247,-0.6914032492661673,-0.9980837539174096,0.2441085708066679,-0.4591335984881547,-0.8285562312101435,-0.2417427817400856,-1.931919024931222,-0.2674902319151111,-0.3582333864153137,-1.6837524801171038,1.4415756810104137,-0.5576134661434675,1.0294104520937897,-0.6711359040321759,2.431090125827189,0.3007925863475831,0.8632183437382195,-0.6284846219872368,-0.6522353612052608,0.9563464489886836,1.2451816424368942,0.9318319041393056,2.715084264478,-0.3931482407248814,0.2165600265677328,0.8880133786292936,-0.7695380901917616
1980-07-01,-0.7297953464026896,-0.7334913166728892,-0.7394384965796853,-0.685914566536762,-0.7732963994031914,-0.6492796974829924,-0.7107778271012967,-0.5906100343881389,-0.7021236111634638,-0.6997508129020129,-0.6388221464823184,-0.5330126759330711,-0.6416510783529104,-0.608577383704701,-0.3149186142249743,-0.6062380656131512,-0.6642671354424392,-0.6778851528629637,-0.5341657629488461,-0.678175762375231,-0.4772470002664294,-0.5913981423273861,-0.4975269095043697,-0.6301369246201651,-2.260238758125983,-0.2833661639301849,-0.4945648196720872,-0.6560038908245229,-0.8460212869101024,0.1253017802299261,-0.4504858698007726,-0.611463602091856,-0.134471227724982,-1.5064140917608555,-0.1817143707684899,-0.6130739581111676,0.2224361920208655,0.7312239184908278,-0.4726910100037473,0.9687604732283912,0.2819256875706811,2.4322454495339194,0.1779366446875253,1.0714054328118088,0.150956319967114,-0.5540159988765955,1.8886306135130315,2.049318511747065,1.048695019526821,2.6512573628126668,-0.3635432028377263,0.1918290877980979,0.2225830878374369,-0.7591502269206861
1980-10-01,-0.7202376799951818,-0.7206919559217575,-0.7248184966083642,-0.66903489288202,-0.7854256030652399,-0.6181554003359062,-0.6915383464583469,-0.5626992252283877,-0.6779489771118858,-0.6932796121697841,-0.6099838514331649,-0.5159609716989768,-0.6528682273474872,-0.5804640294344061,-0.3030359064605973,-0.5774918373637545,-0.5996441968201887,-0.6985760925617136,-0.5150976445126207,-0.6309264363027681,-0.4662063576421274,-0.4927292865923496,-0.4238225985549586,-0.5890563180037738,-2.1674442542366217,-0.2763869595752379,-0.4838445770003768,-0.6306339777310336,-0.7454399493378747,0.1592465775375666,-0.4459967088281991,-0.5029172875327124,-0.11906813278948,-0.8302348045018815,0.005438458501438,-0.8199365182840723,-4.268638388957957,0.3153036712208086,-0.4055867050745665,0.7868105366321959,-0.3300127660541041,2.7973048782542085,0.1244599410747177,0.2933529665214204,-0.0288064696682847,-0.0652948181513856,3.492054726120843,2.6696737347976884,0.9350109516475617,2.8910631954600454,-0.2258913062647416,0.156650897891488,0.3603238682797283,-0.7478087753427091
1981-01-01,-0.6838001333188393,-0.7234099945995909,-0.7077707193333819,-0.6663757675871157,-0.7658832884185661,-0.6026784351836343,-0.6865183158104688,-0.5406953265321045,-0.6717551618036888,-0.6888406236649598,-0.5844787411377672,-0.5158562919895072,-0.6555232238503057,-0.5476767553116106,-0.2993323720560077,-0.5858798288718637,-0.6093759311119512,-0.6708277058638897,-0.4824382467408771,-0.6318318004616589,-0.426740117262733,-0.5159220580828058,-0.3718876311797066,-0.5812400221488456,-2.093903183608933,-0.2999854412541451,-0.4734195500476275,-0.6203072046703226,-0.6288559207305912,0.1931913748452071,-0.4854650743860995,-0.4622124195730334,-0.1361215593252144,-1.0362927606597323,-0.04454965432196,-0.9037724537736588,-1.8322202119562767,0.3010108792184025,-0.4667882450562651,0.908110494362993,-0.50187633175298,3.014655104147461,0.1713622859148421,0.8953842738712023,-0.3174935296192989,-0.2921176626185174,2.76845275636777,2.5860486045097844,0.6827668427357338,2.868635750966913,-0.1133990616343541,0.1706990276646015,0.3251599003038248,-0.7329532028666448
1981-04-01,-0.7013308191299604,-0.7224944733468674,-0.7062399718468971,-0.6729819799783944,-0.7562809874522246,-0.5830120420136637,-0.6702999858484281,-0.5158293052915285,-0.6954010698186242,-0.6849281396480217,-0.5606243298811694,-0.5101499305256293,-0.6749948447137679,-0.5304583478393381,-0.2777258618910957,-0.5594861152202892,-0.5946452930078936,-0.6849705117069943,-0.4724602487882698,-0.6193162553141971,-0.427841237034033,-0.4991863254143515,-0.5055621972594933,-0.5681102076820557,-1.9661742823720332,-0.3165948582920819,-0.5414480178241952,-0.6102201745088771,-0.5243410797769014,0.1253017802299261,-0.5196888970211381,-0.5029172875327124,-0.1493242121270733,-1.1596045003062343,0.0542419213515869,-0.9210515119638863,-5.390499792047885,0.4467973576429453,-0.4962112740988746,0.9687604732283912,-1.040902969626727,3.1500398379868773,0.2229427784797497,0.4139864013334419,-0.9901607726817256,-0.3324434983713427,3.1948191821342897,2.714064467788704,0.1906158862766371,2.9780672925597926,-0.004847646787485,0.3101351257970253,0.571836651712669,-0.7135816218522688
1981-07-01,-0.6923994023029377,-0.7095159042206591,-0.7102033590491554,-0.6418200403354067,-0.7404188229811463,-0.5667243646422823,-0.6549297436635281,-0.4897953033976996,-0.7048727007585927,-0.6847263093793131,-0.53374405642531,-0.5134578696312003,-0.6775461730195143,-0.508558915211876,-0.2697801250730799,-0.5918648089495655,-0.5880096445603636,-0.6816724980725992,-0.491017008498355,-0.6159527795137736,-0.4333455384364579,-0.499302855067464,-0.3335537161271993,-0.5590390069793574,-1.9678659289431355,-0.3443510939109148,-0.532219198857409,-0.6143196134437245,-0.4420454825586096,0.1253017802299261,-0.501104300788829,-0.5164855768526053,-0.295103503480932,-1.5832616494680125,0.0415742333562771,-1.043365715925871,-0.4876512023861306,0.6769113088816844,-0.6141633997550077,1.0294104520937897,-1.3768181207654389,3.494140861452101,0.4660318481194783,1.406211345833598,-1.3600202665858467,-0.485082775681296,3.182582376140494,3.261853571630844,-0.1080670414464799,2.802178518181793,-0.0534860935866444,0.368566006835213,0.7949372479847706,-0.71665528590865
1981-10-01,-0.6861659772193335,-0.6975274867762604,-0.7119764184101652,-0.6521683848057499,-0.7263697134164875,-0.5569159671855943,-0.6714494397773858,-0.4721831004860303,-0.7534885066041879,-0.6837596672941938,-0.5130799537160098,-0.529132235383665,-0.6667282344800353,-0.4837016510866617,-0.2532175778898893,-0.6753097965933187,-0.6529994452675691,-0.6836667757735425,-0.5036972870900713,-0.6661099994267898,-0.4118626174358042,-0.621595316277544,-0.3802397572527214,-0.5884115676565574,-2.0231959107864306,-0.3356704647821646,-0.5235821883934485,-0.6386243694180785,-0.333544557482888,0.0913569829222855,-0.5139852766207494,-0.5843270234520702,-0.5002947324431558,-1.8897945349869727,-0.1155901872712669,-1.0737492271271694,-0.6241443520413861,1.1214171401565158,-0.8781287979630271,1.5752602618823754,-1.5096217851691156,3.591136376069122,0.4210205228053396,1.6005089121262974,-1.233494463945709,-1.1900262965247512,2.1265802370500806,2.549217951542048,0.076819547686769,2.1800212177699803,-0.2296656890527108,0.2584230515769523,1.2941737224200531,-0.7103977819614197
1982-01-01,-0.6983156898815908,-0.6858907925066247,-0.712044926622056,-0.686072799451714,-0.7116084831916955,-0.5019117405815351,-0.6635907131121129,-0.4497744222070444,-0.7389013002121878,-0.6817458355307822,-0.5055218944605607,-0.5253365463371171,-0.65597009023144,-0.4683912382438923,-0.2670050256965985,-0.5991867847238849,-0.655116242310126,-0.7010537603383338,-0.507616316996018,-0.6685469782284427,-0.3972053834369587,-0.6014378414772444,-0.4919785446295038,-0.5815928918998373,-2.03846142642263,-0.3486650249435262,-0.5171200456601328,-0.6156261419544706,-0.2892606924283944,-0.1299630955235306,-0.5296530011727343,-0.4486441302531405,-0.6246197129939938,-1.9917966853412024,0.0955091581504203,-1.0072958437503443,-1.8879033996863372,1.1528612825618094,-1.0111200523418369,1.878510156209368,-1.2622424102995218,3.588266574626472,0.6870045017442595,1.355293419842024,-1.2366960120728496,-1.3470175699704052,2.590628713074733,2.682577978694888,-0.1095850792388678,1.7053745408001295,-0.1816125618492154,0.4628221047383827,1.983013138507022,-0.7043715470778079
1982-04-01,-0.6936311885698454,-0.6702727541245923,-0.7118835814283936,-0.6440706888681778,-0.7209407808205741,-0.4994968079507823,-0.6613233678182002,-0.4328675351298052,-0.743548106461146,-0.6774928516442015,-0.4786309141840576,-0.5436759569295212,-0.6558768705605593,-0.4497526915253151,-0.2839446688525442,-0.6744558134942352,-0.6881148650806858,-0.717306510810115,-0.5109052359881943,-0.6911797718441853,-0.3817052166831868,-0.6483054282905752,-0.3219010676003028,-0.5967952869022461,-2.0373266891094515,-0.3518627984289833,-0.5089594167481366,-0.5947478203053045,-0.2145845809983693,0.0937331187338204,-0.5118623726803234,-0.2315515011348529,-0.7940537572845163,-2.0604845166836627,0.5337481848086085,-1.128045203478476,-0.9399472578397662,1.3986973050031952,-1.1523791253374998,2.242410029401758,-1.204954555066563,3.1264085400224424,0.7422418263087791,1.5177198552839948,-1.3318269889751124,-1.57761347530748,2.5693926344310967,2.7709425481543035,-0.2438681389123606,1.1972133702239751,-0.0255633800517143,0.54675303523711,2.0134897929325355,-0.7022487777613594
1982-07-01,-0.6778805599134091,-0.655256662097253,-0.696068410585476,-0.6376500453217157,-0.7311934807083925,-0.4989466215391028,-0.6641294841933303,-0.4212279779682791,-0.7643036363230049,-0.6732215582606705,-0.4706280273065269,-0.5600671691571917,-0.6389247558031094,-0.4339644060603188,-0.28550194294238,-0.6722658554390923,-0.7201806228176018,-0.7201537181901405,-0.5119549294776805,-0.7168457299682159,-0.3563561363202747,-0.6674573719590996,-0.4039853604559302,-0.6233970475603279,-2.089895779119708,-0.3667077832418372,-0.4990484797111116,-0.602911161796763,-0.1954644336598781,0.1127422052260992,-0.5217907479443578,-0.1094368972558159,-0.9744900122432546,-2.1699123979975736,0.2952097465263757,-1.1974487775741611,-0.3788407461068615,1.748870709062146,-1.2846936577406722,2.54565992372875,-0.8690394039278512,2.6270180895857616,0.5332352347581462,1.582411909258913,-0.7729732301937071,-1.8081694540745008,1.3919061475123815,2.0253297657031597,-0.3264898491235393,0.7407474687785989,0.0183975098511598,0.662793668237376,2.1991457169633577,-0.6950149104542629
1982-10-01,-0.6604397441207063,-0.6550124051299897,-0.6747596163590068,-0.6362981223270772,-0.7045674534315675,-0.5170025281497734,-0.670568022931893,-0.4078119463743035,-0.7830582467855409,-0.6646081463852501,-0.470113214710865,-0.5544907472726709,-0.6070310009961779,-0.418781775082069,-0.2967476250650219,-0.6513218259190234,-0.7636140191195401,-0.6950800882853129,-0.53438035176344,-0.7494027986592984,-0.3499503930114408,-0.7171064675238707,-0.4409574325680925,-0.6601692832771624,-2.1410091069571453,-0.3553709137965418,-0.4892321487936754,-0.6554663974805507,-0.1600255003001752,-0.0199819522467753,-0.5064434696560505,0.0940874425425786,-0.9172785167685328,-2.2618547250238734,0.256052167916291,-1.18622776924998,-0.3557405079242339,0.9656257073302889,-1.3023196158020227,2.97020977578654,-0.0644054372467504,2.2166974502370853,0.333575099519522,1.3764377299959851,-0.4015212376331295,-2.138222445411861,1.0916440772048566,1.476256856434626,-0.5215553022193078,0.2593381438037672,-0.0438904916758458,0.4521210280006285,2.1473962947191776,-0.6826788110669852
1983-01-01,-0.6547764750732794,-0.6516030995522267,-0.6597347963508279,-0.6210208139930535,-0.6919658449496285,-0.5370983455696853,-0.6488279368507267,-0.3969317444143339,-0.7386330828831078,-0.6500071741718516,-0.4663629297849028,-0.5472429137452443,-0.5382964113450531,-0.4102181184816416,-0.3004836675730198,-0.6328768016088447,-0.726826944866635,-0.6751012090461581,-0.531806371462239,-0.7208627838105169,-0.3659565985769916,-0.6373368872483726,-0.6004528476367623,-0.6437556267337184,-2.0965836119650163,-0.3506420011117832,-0.4693483431502481,-0.6183091295169391,-0.1200376747910005,-0.1184218644389328,-0.4983526768738751,0.2704752037011869,-0.8606171318272215,-1.6945584226923134,0.1708438558442852,-1.168068364493669,0.0952258537979311,0.7169311264884216,-1.2414323667886498,2.666959881459548,0.2584897467935617,1.849198835449948,0.2521447643204924,1.3092870867517885,0.3827287502802121,-1.725541417351261,1.1383162733603682,1.4488640440111398,-0.7499843421204915,0.2659510174326076,-0.051876566370546,0.413348812382988,1.556538207344416,-0.674818366410288
1983-04-01,-0.6257933317529075,-0.6517214811112098,-0.6314457070985479,-0.6132983629598933,-0.6798768500093448,-0.527708213022865,-0.6350791009479932,-0.394004616134693,-0.6734041884493208,-0.6315044339649238,-0.449616013447905,-0.5259372491132266,-0.5210089471779551,-0.3929084684478863,-0.2630619235036134,-0.5199606861554016,-0.675628589404611,-0.6564690131770405,-0.4779408166929274,-0.6742443585737746,-0.3236811290338701,-0.5710019670571268,-0.3408146908063282,-0.5960689752252202,-1.9375541564458063,-0.353689254312636,-0.4451334156000098,-0.5423540363866248,-0.062077807682549,-0.0444222063082765,-0.4647500674370896,0.4604312541796887,-0.6955839718039853,-0.970680235130116,0.230757339895387,-1.1532204447714136,0.6227715142991552,0.511114921653773,-1.1528694729968187,2.54565992372875,1.0240638121794634,1.709729170786173,0.1727686161322023,1.2576194448606044,0.7713418683429758,-1.289403529384932,1.3754091195048377,1.6664722437840165,-0.6587096162238645,0.6194664306246425,-0.0086071176853725,0.4338369897601258,0.8880133786292936,-0.6603924506657126
